Date & Time,Date,Time,Month,Usage [kW],Generation [kW],Grid [kW],EV Charger [kW],Inverter 1 [kW],Inverter 1+ [kW],Inverter 2 [kW],Inverter 2+ [kW],Fridge [kW],Dryer [kW],HVAC [kW],Water Heater [kW],tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-10-07 12:30:00,2019-10-07,12:30:00,10,1.10438353,1.14084,-0.042406019,-0.003307581,0.600803322,0.603866493,0.540036678,0.542923056,-0.062292396,-0.168367951,-0.058879919,-0.257441609,,,,,,,,,,
2019-10-08 12:30:00,2019-10-08,12:30:00,10,1.53066515,1.174477662,0.350466979,-0.550907037,0.605276586,0.60823397,0.569201076,0.571964201,-0.047927269,-0.078782234,-0.058925255,-0.212920706,13.3,11.7,16.6,,,,7.5,,,
2019-10-09 12:30:00,2019-10-09,12:30:00,10,1.192734954,3.176148542,-1.989129873,-0.003363275,1.668167859,1.671122731,1.507980683,1.510742095,-0.056291644,-0.11241735,-0.082998194,-0.407354734,14.6,11.2,21.2,,,,3.9,,,
2019-10-10 12:30:00,2019-10-10,12:30:00,10,1.115466632,3.307216748,-2.1974525,-0.003403773,1.699264329,1.702223634,1.607952419,1.610695498,-0.049409514,-0.081130289,-0.096287211,-0.327300394,16.5,12.2,23.4,,,,3.4,,,
2019-10-11 12:30:00,2019-10-11,12:30:00,10,1.96828463,2.59080456,-0.62826735,-0.846448519,1.369241887,1.372235822,1.221562674,1.224316157,-0.060958611,-0.003508484,-0.051062118,-0.326737477,15.2,8.2,24.1,,,,0.9,,,
2019-10-12 12:30:00,2019-10-12,12:30:00,10,2.149057604,1.543845683,0.599535081,-0.392242176,0.803806829,0.806735579,0.740038854,0.742786944,-0.064079502,-0.009901609,-0.050180544,-0.543809583,14.7,11.7,19.7,,,,4.3,,,
2019-10-13 12:30:00,2019-10-13,12:30:00,10,1.76717294,2.223199317,-0.461749213,-0.003226042,1.098968368,1.101916632,1.124230949,1.127005521,-0.054584074,-0.292920093,-0.068946759,-0.534308866,13.2,9.0,19.2,,,,2.0,,,
2019-10-14 12:30:00,2019-10-14,12:30:00,10,0.889159005,3.367554259,-2.484145359,-0.00337162,1.725835127,1.72881912,1.641719132,1.644485243,-0.051329711,-0.131911539,-0.05130941,-0.167094271,,,,,,,,,,
2019-10-15 12:30:00,2019-10-15,12:30:00,10,1.223371354,2.206999051,-0.98974103,-0.003316354,1.164284514,1.167466123,1.042714537,1.045646262,-0.056781285,-0.065580417,-0.051016169,-0.410652025,,,,,,,,,,
2019-10-16 12:30:00,2019-10-16,12:30:00,10,0.947830486,2.358928681,-1.416922662,-0.003261481,1.20217,1.205184988,1.156758681,1.15956816,-0.04670081,-0.003878484,-0.074914167,-0.271313426,,,,,,,,,,
2019-10-17 12:30:00,2019-10-17,12:30:00,10,1.425847488,3.352257998,-1.932183542,-0.507730324,1.715444861,1.718445069,1.636813137,1.639585961,-0.042697512,-0.003231586,-0.298233322,-0.142325972,8.8,6.1,13.2,,,296.0,19.8,,,
2019-10-18 12:30:00,2019-10-18,12:30:00,10,2.30343647,3.091146238,-0.793576968,-0.95505963,1.624747141,1.62779897,1.466399097,1.469214468,-0.042982442,-0.002995914,-0.61811625,-0.151338079,10.1,3.9,17.2,,,,6.6,,,
2019-10-19 12:30:00,2019-10-19,12:30:00,10,1.849128831,1.514524688,0.328604236,-0.299512072,0.789774282,0.792903032,0.724750405,0.727621563,-0.051514514,-0.069609595,-0.113462789,-0.353869838,8.8,1.9,15.2,,,,3.8,,,
2019-10-20 12:30:00,2019-10-20,12:30:00,10,3.33155559,1.991691435,1.334084352,-0.003199606,1.062254977,1.065233819,0.929436458,0.932237419,-0.049908646,-1.023608067,-0.080169294,-0.274417477,12.8,8.6,19.2,,,,6.0,,,
2019-10-21 12:30:00,2019-10-21,12:30:00,10,2.608481794,0.631763102,1.970528275,-0.003252431,0.32864934,0.33188816,0.303113762,0.306065359,-0.061813866,-0.185705394,-0.056667546,-0.275837766,13.5,8.9,17.1,,,,5.1,,,
2019-10-22 12:30:00,2019-10-22,12:30:00,10,2.278960914,2.322963889,-0.049870324,-0.003376157,1.176109618,1.17914463,1.146854271,1.149686609,-0.04753662,-0.328594086,-0.051918449,-0.338638333,15.5,10.1,18.1,,,,9.0,,,
2019-10-23 12:30:00,2019-10-23,12:30:00,10,1.963082905,3.159441806,-1.202261366,-0.664820984,1.614168275,1.617233009,1.54527353,1.548111262,-0.041098576,-0.052447188,-0.088507025,-0.554106759,10.2,4.9,15.5,,,,6.3,,,
2019-10-24 12:30:00,2019-10-24,12:30:00,10,1.151687998,2.605390926,-1.459664572,-0.003242292,1.375161458,1.378265799,1.230229468,1.233086771,-0.03362081,-0.085321424,-0.297721539,-0.264941204,8.7,0.6,18.5,,,,1.5,,,
2019-10-25 12:30:00,2019-10-25,12:30:00,10,2.00600206,1.390851435,0.609184144,-0.747169201,0.720400231,0.723515289,0.670451204,0.673302627,-0.04274853,-0.003390671,-0.645176725,-0.220185706,,,,,,,,,,
2019-10-26 12:30:00,2019-10-26,12:30:00,10,2.471902083,1.788303229,0.677454769,-0.359723553,0.877799294,0.880980394,0.910503935,0.913466921,-0.062543102,-0.213750521,-0.134383831,-0.530560683,14.3,11.5,17.5,,,,9.1,,,
2019-10-27 12:30:00,2019-10-27,12:30:00,10,2.00791066,2.98957662,-0.987644942,-0.662699294,1.538218542,1.541307431,1.451358079,1.454248171,-0.046737708,-0.214416667,-0.080062512,-0.331866319,17.7,12.6,20.5,,,277.0,13.1,,,
2019-10-28 12:30:00,2019-10-28,12:30:00,10,1.421372373,2.354175822,-0.938909988,-0.003289306,1.24855478,1.251715567,1.105621042,1.108566794,-0.057072558,-0.124684051,-0.050794294,-0.471416377,,,,,,,,,,
2019-10-29 12:30:00,2019-10-29,12:30:00,10,1.2375339,1.30429566,-0.073000938,-0.003203623,0.688025706,0.691267581,0.616269954,0.619267257,-0.060034132,-0.099468762,-0.050454606,-0.445612326,14.0,10.4,19.3,,,,3.9,,,
2019-10-30 12:30:00,2019-10-30,12:30:00,10,1.172630521,0.453601863,0.712723472,-0.003181354,0.236380706,0.239652002,0.217221157,0.220255046,-0.047482731,-0.111797488,-0.075052813,-0.454093738,14.7,13.6,15.5,,,,6.0,,,
2019-10-31 12:30:00,2019-10-31,12:30:00,10,1.841687859,1.369372743,0.465815903,-0.00322206,0.659577535,0.662959039,0.709795208,0.712912917,-0.045931181,-0.511796377,-0.460901863,-0.236472963,17.0,4.0,22.9,,,,19.8,,,
2019-11-01 12:30:00,2019-11-01,12:30:00,11,3.738993935,3.009265637,0.723715775,-1.097457141,1.534488611,1.537619769,1.474777025,1.477658391,-0.04119765,-0.127780856,-1.421584537,-0.464887743,3.6,0.8,8.6,,,,14.6,,,
2019-11-02 12:30:00,2019-11-02,12:30:00,11,2.504793137,2.939809618,-0.440986748,-0.29291272,1.494794688,1.497922917,1.445014931,1.447856968,-0.049765266,-0.094432847,-0.750598067,-0.463351701,4.2,-2.1,12.4,,,,3.9,,,
2019-11-03 11:30:00,2019-11-03,11:30:00,11,2.689299375,2.872939757,-0.189650914,-0.003173461,1.464845174,1.467947685,1.408094583,1.411002604,-0.049561968,-0.162153171,-0.682650509,-0.769445648,5.2,0.6,10.7,,,,6.8,,,
2019-11-04 11:30:00,2019-11-04,11:30:00,11,1.813663021,2.423658194,-0.616071539,-0.003244572,1.233277905,1.236447211,1.190380289,1.19328735,-0.040104329,-0.085110903,-0.809551111,-0.237584502,5.7,-1.3,14.1,,,,3.2,,,
2019-11-05 11:30:00,2019-11-05,11:30:00,11,2.291767211,2.494617986,-0.208954387,-0.604825208,1.251313484,1.254503924,1.243304502,1.246217674,-0.042787998,-0.096443785,-0.332059433,-0.509171771,,,,,,,,,,
2019-11-06 11:30:00,2019-11-06,11:30:00,11,1.474755208,2.478062801,-1.009437303,-0.003185752,1.292933299,1.296134421,1.185129502,1.18805809,-0.045566238,-0.079804502,-0.455819988,-0.271135301,,,,,,,,,,
2019-11-07 11:30:00,2019-11-07,11:30:00,11,1.792345822,1.517342627,0.268787708,-0.0031161,0.726018727,0.729278877,0.7913239,0.794279236,-0.043483032,-0.003762014,-0.718845475,-0.514214329,9.2,3.7,16.1,,,,3.7,,,
2019-11-08 11:30:00,2019-11-08,11:30:00,11,3.66097434,2.6934361,0.961425,-0.712268056,1.394958368,1.398158438,1.298477731,1.301390903,-0.033013368,-0.004229468,-2.106563854,-0.163380093,1.6,-1.5,7.5,,,,15.7,,,
2019-11-09 11:30:00,2019-11-09,11:30:00,11,3.38015787,2.530571516,0.843416644,-0.58070206,1.272485718,1.275698102,1.258085799,1.261043125,-0.049754549,-0.092136238,-1.335405671,-0.683228495,0.2,-6.5,8.1,,,,4.2,,,
2019-11-10 11:30:00,2019-11-10,11:30:00,11,1.970044965,2.539934132,-0.57606162,-0.003159028,1.305382014,1.308592292,1.234552118,1.237514294,-0.043066192,-0.101406053,-0.503291701,-0.77017463,7.7,-1.5,17.2,,,,4.1,,,
2019-11-11 11:30:00,2019-11-11,11:30:00,11,1.358598426,1.779407222,-0.427162002,-0.003191597,0.934000729,0.93737169,0.845406493,0.848388738,-0.044412882,-0.229036331,-0.128563426,-0.389573171,10.0,1.8,18.6,,,,3.4,,,
2019-11-12 11:30:00,2019-11-12,11:30:00,11,3.195261076,1.775999491,1.41302331,-0.003188542,0.866435949,0.869695417,0.909563542,0.91254235,-0.051957269,-0.003442245,-1.994717789,-0.606664479,0.9,-5.6,11.5,,,298.0,19.2,,,
2019-11-13 11:30:00,2019-11-13,11:30:00,11,3.799791111,2.619137176,1.174500822,-0.616015463,1.346965058,1.350220139,1.272172118,1.27507015,-0.03687735,-0.002857431,-2.256342315,-0.469013218,-3.8,-9.0,3.5,,,,5.1,,,
2019-11-14 11:30:00,2019-11-14,11:30:00,11,4.767975382,1.667879097,3.093876204,-0.003109479,0.831316343,0.834566343,0.836562755,0.839532836,-0.051394595,-0.003473241,-2.797613947,-0.486275301,-0.4,-6.8,6.7,,,,0.9,,,
2019-11-15 11:30:00,2019-11-15,11:30:00,11,4.545807812,1.826333391,2.713329016,-0.399383032,0.901898287,0.905157002,0.924435104,0.927321794,-0.045744688,-0.117226875,-1.576064514,-0.251737442,3.6,-0.8,10.9,,,,0.9,,,
2019-11-16 11:30:00,2019-11-16,11:30:00,11,4.042095637,2.156667801,1.879176238,-0.742606794,1.127483623,1.13076853,1.029184178,1.032150868,-0.056030417,-0.103157963,-0.922563611,-0.863780093,2.4,-3.0,7.3,,,,9.0,,,
2019-11-17 11:30:00,2019-11-17,11:30:00,11,2.697207986,1.216363727,1.47448838,-0.003287384,0.63910478,0.642409502,0.577258947,0.580310104,-0.046636088,-0.053508414,-0.810774896,-0.922152488,2.5,0.0,6.2,,,,8.3,,,
2019-11-18 11:30:00,2019-11-18,11:30:00,11,2.56076956,0.492842245,2.061536285,-0.003062905,0.255846308,0.259213368,0.236995938,0.240019907,-0.04082353,-0.210365683,-1.393299815,-0.395020394,3.9,2.2,6.2,,,,2.5,,,
2019-11-19 11:30:00,2019-11-19,11:30:00,11,2.207923634,1.170939792,1.030629178,-0.003103773,0.606434248,0.609752361,0.564505544,0.567542095,-0.042566817,-0.093285185,-0.834360324,-0.839211481,4.5,2.7,8.7,,,,0.5,,,
2019-11-20 11:30:00,2019-11-20,11:30:00,11,2.864317118,1.356170058,1.501798785,-0.588198009,0.675599282,0.678927326,0.680570775,0.683591007,-0.049897593,-0.084946215,-1.439352431,-0.315674387,6.1,2.9,9.7,,,,9.0,,,
2019-11-21 11:30:00,2019-11-21,11:30:00,11,2.325417442,0.920715243,1.398259653,-0.003087963,0.478849282,0.48223272,0.441865961,0.444925069,-0.043689109,-0.00313816,-1.201836296,-0.571255359,5.6,-1.2,11.8,,,,0.7,,,
2019-11-22 11:30:00,2019-11-22,11:30:00,11,2.994770914,0.39040603,2.597932373,-0.361667037,0.203165139,0.206596296,0.187240891,0.190242245,-0.032087836,-0.00258478,-2.027392569,-0.249308542,9.0,5.0,12.0,,,,5.5,,,
2019-11-23 11:30:00,2019-11-23,11:30:00,11,2.689862419,0.711896759,1.971358368,-0.220967963,0.337729722,0.341160405,0.374167037,0.377343646,-0.050440984,-0.153443299,-1.079341597,-0.566717998,4.1,2.0,5.0,,,,3.9,,,
2019-11-24 11:30:00,2019-11-24,11:30:00,11,2.600996053,2.522497465,0.072237697,-0.003045382,1.247845822,1.251131609,1.274651644,1.277626748,-0.042576238,-0.197891991,-1.272968715,-0.421942106,4.1,0.0,7.5,,,,13.2,,,
2019-11-25 11:30:00,2019-11-25,11:30:00,11,3.240888657,2.453482442,0.78105787,-0.78592015,1.216293727,1.21960662,1.237188715,1.240224167,-0.052125613,-0.084443819,-1.140707569,-0.530787755,4.7,0.0,12.8,,,,3.3,,,
2019-11-26 11:30:00,2019-11-26,11:30:00,11,2.036665278,1.282071701,0.747960382,-0.003191042,0.65859434,0.662060035,0.623477361,0.626644861,-0.046552384,-0.117764421,-0.595307396,-0.566157674,6.3,-1.4,15.1,,,,0.9,,,
2019-11-27 11:30:00,2019-11-27,11:30:00,11,1.538645648,1.581076944,-0.048831516,-0.003041933,0.801033646,0.804375741,0.780043299,0.783101424,-0.059824363,-0.003937824,-0.306602569,-0.225660336,10.9,7.3,18.3,,,,8.1,,,
2019-11-28 11:30:00,2019-11-28,11:30:00,11,4.154444352,1.970898125,2.177170683,-0.630359792,1.003098137,1.006424792,0.967799988,0.970848877,-0.054136586,-0.072782326,-1.337380637,-0.892021829,3.4,0.6,7.1,,,,17.3,,,
2019-11-29 11:30:00,2019-11-29,11:30:00,11,2.086971354,0.923942894,1.156296157,-0.003055417,0.47708809,0.480595428,0.446854803,0.450079769,-0.052147546,-0.097610683,-1.020257882,-0.213793218,5.3,0.4,10.7,,,,2.4,,,
2019-11-30 11:30:00,2019-11-30,11:30:00,11,3.869312037,0.326767824,3.53560566,-0.673208356,0.170636736,0.174244965,0.156131088,0.159461412,-0.041661007,-0.249052199,-1.490177303,-0.68540897,5.0,3.5,7.5,,,,4.9,,,
2019-12-01 11:30:00,2019-12-01,11:30:00,12,2.497361354,0.680151389,1.810730417,-0.092543229,0.354356887,0.357683044,0.325794502,0.328947894,-0.04532853,-0.31050566,-0.530464757,-0.600522396,4.6,2.6,7.8,,,,5.6,,,
2019-12-02 11:30:00,2019-12-02,11:30:00,12,3.807964618,0.916254294,2.885274155,-0.678396354,0.460235799,0.463597674,0.456018495,0.459092789,-0.051870475,-0.125226968,-1.525115498,-0.66072941,2.0,1.2,3.8,,,288.0,15.7,,,
2019-12-03 11:30:00,2019-12-03,11:30:00,12,3.296719236,1.688958646,1.601285706,-0.024620035,0.815017512,0.818389572,0.873941134,0.877043958,-0.042482025,-0.002988727,-1.899686493,-0.554870139,0.8,-1.0,2.6,,,288.0,13.1,,,
2019-12-04 11:30:00,2019-12-04,11:30:00,12,3.925289664,2.312047407,1.606858067,-0.681204005,1.136815856,1.140159502,1.175231551,1.178272095,-0.038026192,-0.104393461,-2.144700822,-0.536146354,3.1,-2.0,8.5,,,,9.7,,,
2019-12-05 11:30:00,2019-12-05,11:30:00,12,2.879943843,1.836327627,1.037138646,-0.002939803,0.949409757,0.952779028,0.88691787,0.890026169,-0.04707765,-0.003784213,-1.771777859,-0.587314919,4.8,0.6,9.5,,,,18.3,,,
2019-12-06 11:30:00,2019-12-06,11:30:00,12,3.218319676,0.945636343,2.26611059,-0.002900162,0.462180313,0.465604792,0.48345603,0.486604294,-0.04764265,-0.00359515,-2.570963507,-0.143223657,2.7,-2.8,8.0,,,,1.1,,,
2019-12-07 11:30:00,2019-12-07,11:30:00,12,3.585212315,2.254021609,1.324710243,-0.65717838,1.114897269,1.118264664,1.13912434,1.142237407,-0.041037535,-0.003451042,-1.417979583,-0.654351354,6.2,2.0,9.8,,,,5.4,,,
2019-12-08 11:30:00,2019-12-08,11:30:00,12,2.610525347,1.512882106,1.090978368,-0.003019005,0.77657691,0.7800375,0.736305197,0.739509479,-0.042751968,-0.277606319,-1.200272813,-0.375036759,4.0,0.7,8.8,,,,7.0,,,
2019-12-09 11:30:00,2019-12-09,11:30:00,12,3.307042546,0.312842847,2.987431111,-0.493659792,0.163065718,0.166582824,0.14977713,0.153028611,-0.041659167,-0.003498299,-1.491182384,-0.687955139,,,,,,,,,,
2019-12-10 11:30:00,2019-12-10,11:30:00,12,2.222816053,0.335624039,1.880226273,-0.002970162,0.169574282,0.173213484,0.166049757,0.169376296,-0.0390339,-0.101358218,-1.398866088,-0.26901022,7.5,0.0,12.2,,,,6.1,,,
2019-12-11 11:30:00,2019-12-11,11:30:00,12,4.507497176,1.013762731,3.487179641,-0.547229201,0.439957685,0.443363762,0.573805046,0.576953773,-0.038004653,-0.120559329,-2.173541644,-1.171306227,-0.6,-3.3,2.6,,,287.0,11.3,,,
2019-12-12 11:30:00,2019-12-12,11:30:00,12,3.023946088,1.56990603,1.447179363,-0.002994549,0.806742731,0.810306192,0.763163299,0.766460532,-0.049306458,-0.00343588,-1.796077014,-0.470961979,,,,,,,,,,
2019-12-13 11:30:00,2019-12-13,11:30:00,12,3.932275671,0.379975648,3.545466238,-0.003088611,0.197642685,0.201218252,0.182332963,0.185591181,-0.031890752,-0.140608241,-3.014033391,-0.303942222,0.4,-1.8,2.1,,,,1.5,,,
2019-12-14 11:30:00,2019-12-14,11:30:00,12,3.172449641,1.300924803,1.865052222,-0.003027569,0.625521319,0.628939468,0.675403484,0.678457951,-0.042067604,-0.070482269,-1.897227859,-0.590959456,4.1,1.3,8.9,,,,8.7,,,
2019-12-15 11:30:00,2019-12-15,11:30:00,12,2.378768669,1.775809167,0.596529838,-0.003101007,0.91432809,0.917705278,0.861481076,0.864533553,-0.051331725,-0.106977176,-0.876584769,-0.583532766,5.5,2.5,9.3,,,,9.1,,,
2019-12-16 11:30:00,2019-12-16,11:30:00,12,3.132689641,0.626150301,2.49992375,-0.627335231,0.327116435,0.330618958,0.299033866,0.302146933,-0.040598148,-0.128246921,-1.135314306,-0.590993553,5.8,2.9,9.8,,,,3.4,,,
2019-12-17 11:30:00,2019-12-17,11:30:00,12,3.303626794,0.984537188,2.312604734,-0.003148657,0.448162801,0.451592882,0.536374387,0.539429178,-0.040411019,-0.003547824,-1.948187153,-0.642835475,5.8,0.1,13.8,,,,11.4,,,
2019-12-18 11:30:00,2019-12-18,11:30:00,12,3.677913912,2.35779912,1.313549792,-0.00322662,1.155353542,1.158769016,1.202445579,1.205595104,-0.042942998,-0.117910706,-2.396696389,-0.64022463,-1.8,-5.0,1.6,,,293.0,18.5,,,
2019-12-19 11:30:00,2019-12-19,11:30:00,12,5.483323345,2.296542002,3.180323391,-0.494056296,1.125501655,1.12889772,1.171040347,1.174102234,-0.037611377,-0.080550231,-3.20464081,-0.422942326,,,,,,,,,,
2019-12-20 11:30:00,2019-12-20,11:30:00,12,4.675975972,1.956691725,2.71273213,-0.12126735,0.98631728,0.989710289,0.970374444,0.973533553,-0.045604074,-0.164421516,-1.339106852,-0.762125602,1.3,-4.7,9.5,,,,3.3,,,
2019-12-21 11:30:00,2019-12-21,11:30:00,12,3.770699282,1.27704772,2.487050868,-0.533814225,0.656880347,0.660299144,0.620167373,0.623349271,-0.060841007,-0.003769005,-0.731573843,-1.211407639,1.5,-1.8,7.5,,,,1.2,,,
2019-12-22 11:30:00,2019-12-22,11:30:00,12,3.192077164,0.764414826,2.421000544,-0.034896979,0.397809537,0.401285891,0.366605289,0.369790729,-0.045637558,-0.336064028,-1.018895035,-0.966614028,1.9,-2.5,7.5,,,,0.3,,,
2019-12-23 11:30:00,2019-12-23,11:30:00,12,2.372319606,1.081091794,1.284708843,-0.003053414,0.508305417,0.511712512,0.572786377,0.575898252,-0.053868194,-0.133903021,-1.093202824,-0.395567836,6.5,2.5,11.9,,,,1.0,,,
2019-12-24 11:30:00,2019-12-24,11:30:00,12,2.52855066,2.12096728,0.401159028,-0.003138137,1.042507674,1.045884549,1.078459606,1.081507083,-0.04829397,-0.034005694,-0.711433924,-0.963239942,5.8,0.0,16.4,,,,0.6,,,
2019-12-25 11:30:00,2019-12-25,11:30:00,12,2.963286667,1.705867604,1.250923843,-0.003051852,0.836264572,0.839678762,0.869603032,0.872684063,-0.05727706,-0.203152593,-0.999668264,-0.7183575,,,,,,,,,,
2019-12-26 11:30:00,2019-12-26,11:30:00,12,2.827823819,1.856851412,0.964523947,-0.003199271,0.945661447,0.949074988,0.911189965,0.914224884,-0.044198762,-0.171755706,-0.723676632,-1.190423218,6.6,-0.2,18.1,,,,0.8,,,
2019-12-27 11:30:00,2019-12-27,11:30:00,12,2.384521829,1.222660475,1.155354942,-0.003034745,0.591413113,0.594827361,0.631247361,0.634339525,-0.035204074,-0.003321921,-1.926263843,-0.121249375,7.0,1.6,14.0,,,,0.0,,,
2019-12-28 11:30:00,2019-12-28,11:30:00,12,1.788908773,1.494152245,0.288114641,-0.003058333,0.769733565,0.773216319,0.724418681,0.727577813,-0.032160822,-0.003307488,-1.40331375,-0.063488194,8.6,1.8,18.0,,,,0.8,,,
2019-12-29 11:30:00,2019-12-29,11:30:00,12,1.398491366,0.793302176,0.598438484,-0.003025116,0.368526678,0.372063669,0.424775498,0.427989213,-0.032701319,-0.003305602,-0.897115671,-0.156788854,11.0,6.0,16.2,,,,3.9,,,
2019-12-30 11:30:00,2019-12-30,11:30:00,12,1.463587025,2.118468056,-0.661384954,-0.003105938,1.067467604,1.070922384,1.051000451,1.054049595,-0.038585648,-0.003383194,-1.004766458,-0.091632454,14.0,7.1,18.1,,,236.0,12.5,,,
2019-12-31 11:30:00,2019-12-31,11:30:00,12,2.478947708,1.880613889,0.591786192,-0.00304066,0.971770602,0.975200394,0.908843287,0.911961123,-0.028260729,-0.003375926,-2.079427292,-0.069405116,,,,,,,,,,
2020-01-01 11:30:00,2020-01-01,11:30:00,1,3.131022986,1.575158438,1.549400637,-0.002948993,0.80573566,0.809153866,0.769422778,0.772468484,-0.026423067,-0.00333735,-2.730331331,-0.059240833,3.4,0.0,6.4,,,302.0,12.5,,,
2020-01-02 11:30:00,2020-01-02,11:30:00,1,2.770532315,0.583960428,2.179974444,-0.002951308,0.303899028,0.307415833,0.2800614,0.283142037,-0.028288287,-0.003297407,-2.323702014,-0.116737245,3.8,-2.0,10.4,,,0.0,0.0,,,
2020-01-03 11:30:00,2020-01-03,11:30:00,1,2.595478137,0.595932326,1.992809815,-0.003024757,0.297571597,0.301165683,0.298360729,0.301502639,-0.02943625,-0.003289525,-2.162445787,-0.105414444,9.2,6.2,11.1,,,0.0,0.5,,,
2020-01-04 11:30:00,2020-01-04,11:30:00,1,3.06975566,0.754187188,2.308941192,-0.002959086,0.390841898,0.394298947,0.363345289,0.366515521,-0.029875069,-0.003279236,-2.681293125,-0.050226806,8.2,0.5,13.2,,,320.0,9.4,,,
2020-01-05 11:30:00,2020-01-05,11:30:00,1,3.133612847,2.236500104,0.890766331,-0.57657684,1.100458831,1.103791516,1.136041273,1.139055,-0.038474873,-0.093782604,-1.698429444,-0.354221644,1.5,-0.1,5.0,,,285.0,14.0,,,
2020-01-06 11:30:00,2020-01-06,11:30:00,1,3.479979583,1.734280799,1.737572153,-0.125369653,0.892809664,0.897039306,0.841471134,0.845368125,-0.038294051,-0.106437477,-1.759934861,-0.943233715,4.1,-1.6,8.0,,,303.0,12.5,,,
2020-01-07 11:30:00,2020-01-07,11:30:00,1,3.190325694,0.164150949,3.019177083,-0.017847025,0.034811887,0.038420845,0.129339062,0.132727766,-0.038181794,-0.100469722,-2.110310833,-0.384223137,0.4,-2.1,2.6,,,327.0,6.8,,,
2020-01-08 11:30:00,2020-01-08,11:30:00,1,3.640372894,2.096780243,1.537147338,-0.003125243,0.987890729,0.991247674,1.108889514,1.111977882,-0.037526273,-0.10254309,-2.211024896,-0.781121157,3.7,0.0,7.0,,,278.0,16.3,,,
2020-01-09 11:30:00,2020-01-09,11:30:00,1,4.351628079,1.664159595,2.680918171,-0.884163762,0.850652315,0.854059398,0.81350728,0.816650509,-0.03810441,-0.003917222,-2.354185382,-0.404241076,1.5,-3.4,7.0,,,80.0,6.9,,,
2020-01-10 11:30:00,2020-01-10,11:30:00,1,2.848077419,0.395938171,2.445490648,-0.002953391,0.207428461,0.21089309,0.188509711,0.191693681,-0.043185868,-0.003645833,-1.663061308,-0.296470127,8.2,0.6,13.2,,,356.0,3.3,,,
2020-01-11 11:30:00,2020-01-11,11:30:00,1,1.688210035,1.015626458,0.665957199,-0.003062546,0.504056481,0.507520706,0.511569977,0.51473213,-0.050226563,-0.165581644,-0.050542373,-0.675321725,15.3,10.8,19.1,,,178.0,10.2,,,
2020-01-12 11:30:00,2020-01-12,11:30:00,1,2.413308715,2.051589444,0.355308449,-0.003134653,1.058148252,1.061541204,0.993441192,0.996459063,-0.058278403,-0.003071898,-0.623952361,-1.073997755,12.5,7.0,17.6,,,277.0,7.7,,,
2020-01-13 11:30:00,2020-01-13,11:30:00,1,2.80608831,0.719847245,2.079677755,-0.594201157,0.376519491,0.379945498,0.343327755,0.346465058,-0.055455208,-0.115405255,-0.536759282,-0.784975336,7.5,4.5,12.3,,,358.0,0.3,,,
2020-01-14 11:30:00,2020-01-14,11:30:00,1,2.092423519,0.647653472,1.438150926,-0.003139294,0.337475093,0.340920023,0.31017838,0.313352569,-0.048932141,-0.056680336,-0.666591771,-0.80273537,10.9,7.6,15.6,,,,,,,
2020-01-15 11:30:00,2020-01-15,11:30:00,1,1.716395938,1.335294502,0.374596134,-0.003190116,0.639037593,0.64245088,0.69625691,0.699348924,-0.042832315,-0.084708519,-0.656552049,-0.355892581,10.0,4.6,14.6,,,358.0,0.5,,,
2020-01-16 11:30:00,2020-01-16,11:30:00,1,3.58776,2.514892303,1.066421053,-0.667861667,1.252362106,1.255719583,1.262530197,1.265619363,-0.042196053,-0.003735093,-1.582473356,-0.654473576,8.3,0.5,14.6,,,,,,,
